GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13
Id,Id2,Geography,Households; Estimate; Median income (dollars),Households; Margin of Error; Median income (dollars),Families; Estimate; Median income (dollars),Families; Margin of Error; Median income (dollars),Married-couple families; Estimate; Median income (dollars),Married-couple families; Margin of Error; Median income (dollars),Nonfamily households; Estimate; Median income (dollars),Nonfamily households; Margin of Error; Median income (dollars)
8600000US60560,60560,ZCTA5 60560,90322,11943,100230,7541,103268,8436,38125,23042
8600000US60561,60561,ZCTA5 60561,84951,4453,100047,3405,109083,6615,51427,5355
8600000US60563,60563,ZCTA5 60563,81162,4062,107979,6706,121083,6214,50591,3471
8600000US60564,60564,ZCTA5 60564,140144,5945,149866,6867,156499,4463,63468,8816
8600000US60565,60565,ZCTA5 60565,120891,4075,135794,5614,143153,9016,53133,4401
8600000US60585,60585,ZCTA5 60585,122816,9617,128720,7617,133162,9402,76964,19452
8600000US60586,60586,ZCTA5 60586,90792,4045,95700,3977,100897,3997,54178,7573
8600000US60601,60601,ZCTA5 60601,103735,13118,137261,30072,139531,33897,73081,10498
8600000US60602,60602,ZCTA5 60602,85313,29573,-,**,-,**,80896,12551
8600000US60603,60603,ZCTA5 60603,140500,42142,"250,000+",***,"250,000+",***,-,**
8600000US60604,60604,ZCTA5 60604,150125,90461,238750,100964,"250,000+",***,110298,86027
8600000US60605,60605,ZCTA5 60605,99725,12461,154867,20597,168412,16588,66606,5145
8600000US60606,60606,ZCTA5 60606,119973,23237,143750,45934,159500,32376,107621,29882
8600000US60607,60607,ZCTA5 60607,86476,7698,149038,12046,163193,8662,72644,6526
8600000US60608,60608,ZCTA5 60608,37574,2108,39916,2891,53848,3528,31512,2068
8600000US60609,60609,ZCTA5 60609,32721,1457,37246,1534,50501,2886,22494,1272
8600000US60610,60610,ZCTA5 60610,77094,3877,152029,20102,183962,18038,64446,7471
8600000US60611,60611,ZCTA5 60611,92545,7900,170380,14348,175111,29710,73288,5799
8600000US60612,60612,ZCTA5 60612,37137,2656,44076,5300,87561,5576,27326,4659
8600000US60613,60613,ZCTA5 60613,73810,4177,122411,8723,138403,7243,56053,4836
8600000US60614,60614,ZCTA5 60614,94640,4462,167003,11055,188472,11724,72451,3267
8600000US60615,60615,ZCTA5 60615,40587,2694,70299,6145,96494,11301,29987,2446
8600000US60616,60616,ZCTA5 60616,42776,3419,46159,6151,58132,9731,40978,2186
8600000US60617,60617,ZCTA5 60617,37254,1544,43740,2201,57347,3059,22543,2395
8600000US60618,60618,ZCTA5 60618,62102,1835,73456,4083,91349,5072,50196,3024
8600000US60619,60619,ZCTA5 60619,32024,1815,43486,3782,68166,5792,21456,1531
8600000US60620,60620,ZCTA5 60620,32401,1472,39331,1873,62688,2675,21265,1359
8600000US60621,60621,ZCTA5 60621,20150,1599,25129,2122,41458,8361,13724,1106
8600000US60622,60622,ZCTA5 60622,79085,4465,101595,6983,135559,7369,70885,3021
8600000US60623,60623,ZCTA5 60623,30048,1149,31802,1096,42334,2871,19501,1948
8600000US60624,60624,ZCTA5 60624,22160,1185,27223,2499,52463,9797,12647,1410
8600000US60625,60625,ZCTA5 60625,59601,2787,69877,5612,85267,4152,46550,2710
8600000US60626,60626,ZCTA5 60626,36978,1803,50598,4176,61771,5975,29177,3093
8600000US60628,60628,ZCTA5 60628,35654,1427,42988,2343,68516,4308,21737,1682
8600000US60629,60629,ZCTA5 60629,41471,1208,45655,1842,54848,3483,21987,1636
8600000US60630,60630,ZCTA5 60630,67469,2586,78612,3169,89334,3137,39412,2461
8600000US60631,60631,ZCTA5 60631,79458,5828,105853,5977,117337,6966,38357,3735
8600000US60632,60632,ZCTA5 60632,40829,1298,43223,1705,48509,2519,25270,1912
8600000US60633,60633,ZCTA5 60633,50754,7862,61250,10209,76726,19997,29179,7122
8600000US60634,60634,ZCTA5 60634,58184,2024,69360,2861,76985,5136,33727,2562
8600000US60636,60636,ZCTA5 60636,27475,2083,32465,3664,48895,5099,19796,1347
8600000US60637,60637,ZCTA5 60637,27091,1318,31844,2273,85616,4872,20831,1629
8600000US60638,60638,ZCTA5 60638,64408,3071,74611,2741,84764,3740,31542,3281
8600000US60639,60639,ZCTA5 60639,39913,1509,43495,2118,51465,2876,24422,1963
8600000US60640,60640,ZCTA5 60640,47390,2339,70744,5736,88620,6221,38728,3230
8600000US60641,60641,ZCTA5 60641,53158,2882,62384,2645,74353,4968,35609,2399
8600000US60642,60642,ZCTA5 60642,82404,4677,108160,11572,135780,11898,72800,5738
8600000US60643,60643,ZCTA5 60643,59686,3803,77989,4920,106846,4452,30985,4497
8600000US60644,60644,ZCTA5 60644,26892,1897,33577,2743,58646,13268,15622,1635
8600000US60645,60645,ZCTA5 60645,49132,2457,54820,5484,68183,5735,40691,6011
8600000US60646,60646,ZCTA5 60646,79079,7428,112407,6640,118626,5776,31720,5237
8600000US60647,60647,ZCTA5 60647,61028,2022,64838,2607,91187,4993,54709,2458
8600000US60649,60649,ZCTA5 60649,26246,2096,35055,2259,70588,7946,18965,1923
8600000US60651,60651,ZCTA5 60651,34397,1618,37822,2134,52110,4908,23102,2800
8600000US60652,60652,ZCTA5 60652,64574,3694,71738,6131,85893,3973,35649,6227
8600000US60653,60653,ZCTA5 60653,26176,2286,36268,3456,82604,13184,17911,1825
8600000US60654,60654,ZCTA5 60654,93848,7807,161667,20453,172883,20432,83030,4694
8600000US60655,60655,ZCTA5 60655,91102,5145,107465,5466,119265,6709,51839,4613
8600000US60656,60656,ZCTA5 60656,58177,4205,75721,5044,81388,3214,37113,5963
8600000US60657,60657,ZCTA5 60657,84319,3366,147570,8314,155845,8354,64643,2096
8600000US60659,60659,ZCTA5 60659,51527,3353,58224,6367,66769,6727,41848,2178
8600000US60660,60660,ZCTA5 60660,43794,2701,59661,3651,73009,5563,36535,2061
8600000US60661,60661,ZCTA5 60661,101829,6255,164493,26875,177667,25398,86645,8580
8600000US60706,60706,ZCTA5 60706,54513,4676,69583,4410,73551,5041,28371,5824
8600000US60707,60707,ZCTA5 60707,55513,3513,71186,3901,81795,7188,32998,4611
8600000US60712,60712,ZCTA5 60712,96222,6771,105758,10290,111875,11642,46964,17026
8600000US60714,60714,ZCTA5 60714,54072,3733,68505,4082,76178,7255,31869,2538
8600000US60803,60803,ZCTA5 60803,52191,3911,62247,5531,73977,12292,35995,3176
8600000US60804,60804,ZCTA5 60804,42345,1677,44869,2429,54028,3688,26311,2905
8600000US60805,60805,ZCTA5 60805,65554,2903,84913,8870,96621,5293,34441,4063
8600000US60827,60827,ZCTA5 60827,30587,1472,37297,4812,59878,8247,18621,4017
8600000US60901,60901,ZCTA5 60901,42391,2745,50896,3013,72759,3537,26301,3372
8600000US60910,60910,ZCTA5 60910,49643,9501,58750,15003,61875,10317,28750,26630
8600000US60911,60911,ZCTA5 60911,56806,11033,73438,17664,81477,13755,30500,5959
8600000US60912,60912,ZCTA5 60912,38333,6321,34773,7981,42500,15562,22500,9538
8600000US60913,60913,ZCTA5 60913,64830,8128,70966,8653,70625,8597,-,**
8600000US60914,60914,ZCTA5 60914,65334,3020,80496,3681,91522,6539,40986,4404
8600000US60915,60915,ZCTA5 60915,54855,4569,63348,7416,73038,5857,37394,4216
8600000US60917,60917,ZCTA5 60917,73098,12494,75380,17515,75543,10502,66786,26219
8600000US60918,60918,ZCTA5 60918,53250,16252,59750,10097,66797,11928,31818,10387
8600000US60919,60919,ZCTA5 60919,53750,20978,64063,19208,75556,21466,25417,10434
8600000US60920,60920,ZCTA5 60920,43295,7207,-,**,47500,37900,27083,15062
8600000US60921,60921,ZCTA5 60921,33056,11637,51875,17037,68958,15952,17337,3100
8600000US60922,60922,ZCTA5 60922,62917,13183,74896,11193,86583,11444,29792,7257
8600000US60924,60924,ZCTA5 60924,47083,11632,66023,7798,70000,5639,25688,4032
8600000US60926,60926,ZCTA5 60926,25417,4541,-,**,-,**,-,**
8600000US60927,60927,ZCTA5 60927,65071,13188,72542,4100,76667,14999,35708,12576
8600000US60928,60928,ZCTA5 60928,48409,8624,63125,12574,71250,16332,33750,10898
8600000US60929,60929,ZCTA5 60929,51971,6547,62738,8055,70625,20359,27422,3409
8600000US60930,60930,ZCTA5 60930,61071,20619,74583,7772,73750,8380,24286,12356
8600000US60931,60931,ZCTA5 60931,52188,13653,67857,21556,68631,8209,31806,7549
8600000US60932,60932,ZCTA5 60932,100455,40970,101477,63056,101477,63056,-,**
8600000US60933,60933,ZCTA5 60933,51500,9383,55000,8148,54500,8479,28333,6664
8600000US60934,60934,ZCTA5 60934,55139,12784,57375,38472,76250,46801,24000,8192
8600000US60935,60935,ZCTA5 60935,66141,4809,70500,10963,74844,12565,19821,7214
8600000US60936,60936,ZCTA5 60936,46589,5743,71136,12277,78988,10394,30221,8724
8600000US60938,60938,ZCTA5 60938,50282,5207,57167,6285,67639,7100,31023,12668
8600000US60940,60940,ZCTA5 60940,70179,4915,79435,10065,85912,9878,42692,18141
8600000US60941,60941,ZCTA5 60941,59500,14102,76458,9137,90000,13390,26509,7558
8600000US60942,60942,ZCTA5 60942,40575,5280,57111,7052,63179,12163,28002,3417
8600000US60945,60945,ZCTA5 60945,49583,5458,59375,30698,71250,40663,35625,24689
8600000US60946,60946,ZCTA5 60946,67969,7798,79038,10887,79231,10095,27404,17655
8600000US60948,60948,ZCTA5 60948,64474,13109,76607,25676,88750,15623,47260,4983
8600000US60949,60949,ZCTA5 60949,46125,5246,53125,12337,73750,9679,36250,11499
8600000US60950,60950,ZCTA5 60950,63569,5673,73299,10364,83021,6576,36052,2753
8600000US60951,60951,ZCTA5 60951,65250,15433,71250,14852,72500,15632,44750,13733
8600000US60952,60952,ZCTA5 60952,45000,6879,46750,9364,60000,23999,32500,5729
8600000US60953,60953,ZCTA5 60953,45982,7013,52727,11585,70859,6561,27935,7476
8600000US60954,60954,ZCTA5 60954,61838,5914,66250,4289,72788,9277,33167,5526
8600000US60955,60955,ZCTA5 60955,46992,5442,51719,4890,54479,3601,29375,12564
8600000US60957,60957,ZCTA5 60957,50031,3845,57399,5625,65136,3287,29545,10418
8600000US60958,60958,ZCTA5 60958,26687,2013,32500,6127,44632,6995,17143,6643
8600000US60959,60959,ZCTA5 60959,52813,8845,67000,10818,76538,6033,22344,3783
8600000US60960,60960,ZCTA5 60960,52000,13499,60345,16711,60057,18441,37105,11144
8600000US60961,60961,ZCTA5 60961,61500,12151,66538,19588,66154,16458,46000,22677
8600000US60962,60962,ZCTA5 60962,39479,5580,50000,5972,51071,12203,28500,11388
8600000US60963,60963,ZCTA5 60963,51959,6623,71492,6995,76250,9167,30547,6031
8600000US60964,60964,ZCTA5 60964,55938,4382,65982,7510,71523,5485,33299,5301
8600000US60966,60966,ZCTA5 60966,36897,4948,42206,10502,57500,10002,26029,8603
8600000US60968,60968,ZCTA5 60968,71458,36089,71458,26536,101250,45926,-,**
8600000US60969,60969,ZCTA5 60969,72083,52303,71667,61035,-,**,-,**
8600000US60970,60970,ZCTA5 60970,41074,3430,52712,6224,60893,6999,27617,4470
8600000US60973,60973,ZCTA5 60973,56042,10598,56146,7159,56979,17036,16750,7225
8600000US60974,60974,ZCTA5 60974,38523,7103,38636,10010,39205,18812,36250,22876
8600000US61001,61001,ZCTA5 61001,64063,12422,72500,17254,83047,11687,34531,15323
8600000US61006,61006,ZCTA5 61006,53971,7610,68833,14419,77885,3275,31731,5769
8600000US61007,61007,ZCTA5 61007,47426,15893,48750,37222,65833,40556,41528,19345
8600000US61008,61008,ZCTA5 61008,55252,3817,65166,5479,74296,6134,30035,7302
8600000US61010,61010,ZCTA5 61010,73845,5083,91445,9967,101056,8748,39412,10252
8600000US61011,61011,ZCTA5 61011,95096,18482,88869,34910,104609,25004,88750,42930
8600000US61012,61012,ZCTA5 61012,55291,4479,56974,6884,59375,8085,50135,15809
8600000US61013,61013,ZCTA5 61013,53250,8331,56667,18035,59375,20647,34318,8359
8600000US61014,61014,ZCTA5 61014,57500,7720,64500,15456,73854,16199,36667,20643
8600000US61015,61015,ZCTA5 61015,67917,39021,79643,34783,80278,18097,38773,282
8600000US61016,61016,ZCTA5 61016,66888,11680,80909,8631,88476,8372,39055,6101
8600000US61018,61018,ZCTA5 61018,52391,9871,66500,20312,72969,9380,31667,16872
8600000US61019,61019,ZCTA5 61019,61947,6058,68466,7231,72665,7515,38173,21197
8600000US61020,61020,ZCTA5 61020,68403,6256,71382,7548,78438,15955,41708,14767
8600000US61021,61021,ZCTA5 61021,56764,3591,68492,5768,77767,4970,29120,3088
8600000US61024,61024,ZCTA5 61024,50000,11583,76875,14309,79833,14904,22389,5519
8600000US61025,61025,ZCTA5 61025,62380,6474,85455,8103,88940,4722,22347,7372
8600000US61027,61027,ZCTA5 61027,-,**,-,**,-,**,-,**
8600000US61028,61028,ZCTA5 61028,47212,4070,62961,11095,72115,5846,30903,11202
8600000US61030,61030,ZCTA5 61030,50380,8030,59531,11167,69167,16033,21975,1942
8600000US61031,61031,ZCTA5 61031,53750,8970,62179,8856,66932,11871,26071,5340
8600000US61032,61032,ZCTA5 61032,40277,2877,51688,2880,64950,5366,22780,1795
8600000US61036,61036,ZCTA5 61036,61914,10919,75665,10061,80970,9860,30283,4008
8600000US61037,61037,ZCTA5 61037,76000,22880,76000,22880,76000,22880,-,**
8600000US61038,61038,ZCTA5 61038,73649,27957,75265,9583,76212,7848,-,**
8600000US61039,61039,ZCTA5 61039,51250,17666,62500,16374,78636,9450,36250,4772
8600000US61041,61041,ZCTA5 61041,47396,4925,55556,3103,62273,14648,31667,11722
8600000US61042,61042,ZCTA5 61042,45658,21297,71579,2863,75000,7789,27500,10937
8600000US61043,61043,ZCTA5 61043,44821,24421,46250,37487,-,**,-,**
8600000US61044,61044,ZCTA5 61044,73750,8367,74583,15467,82000,20625,-,**
8600000US61046,61046,ZCTA5 61046,56589,4254,70781,10745,75365,8534,29375,4803
8600000US61047,61047,ZCTA5 61047,56905,6495,61466,5298,65650,9847,26667,8597
8600000US61048,61048,ZCTA5 61048,54167,4383,65517,6720,74000,11970,29625,4172
8600000US61049,61049,ZCTA5 61049,60417,25993,91667,19030,100000,18934,-,**
8600000US61050,61050,ZCTA5 61050,49205,10847,50167,11565,50667,25822,-,**
8600000US61051,61051,ZCTA5 61051,46369,10618,64063,6150,66765,6141,30714,4290
8600000US61052,61052,ZCTA5 61052,58077,10971,71477,15959,73438,22175,26176,12847
8600000US61053,61053,ZCTA5 61053,46219,6601,67500,10641,77500,9828,28558,6846
8600000US61054,61054,ZCTA5 61054,41959,10796,62011,7210,73839,16820,22114,7696
8600000US61057,61057,ZCTA5 61057,60909,33518,63750,37029,63750,37029,-,**
8600000US61059,61059,ZCTA5 61059,-,**,53750,37012,68750,32549,15500,5949
8600000US61060,61060,ZCTA5 61060,48958,7993,57841,8618,69375,23433,27361,6004
8600000US61061,61061,ZCTA5 61061,54830,6378,68235,11797,80119,8450,27452,12003
8600000US61062,61062,ZCTA5 61062,66944,6649,80139,15555,93558,10553,33958,14042
8600000US61063,61063,ZCTA5 61063,65930,8432,76409,11639,95332,22835,43409,12926
8600000US61064,61064,ZCTA5 61064,53180,6696,67521,7988,73889,7535,30769,10383
8600000US61065,61065,ZCTA5 61065,64781,11214,71051,6307,73047,8238,51938,30244
8600000US61067,61067,ZCTA5 61067,48542,12904,53173,12084,52596,12009,33625,11647
8600000US61068,61068,ZCTA5 61068,48418,4749,57870,7698,65909,15315,24987,3135
8600000US61070,61070,ZCTA5 61070,50500,19195,58958,19443,86875,32664,-,**
8600000US61071,61071,ZCTA5 61071,45429,1973,53574,2714,66113,3572,25810,4155
8600000US61072,61072,ZCTA5 61072,74574,5224,84545,7647,94404,4026,34031,5324
8600000US61073,61073,ZCTA5 61073,82250,3611,93089,3568,98428,5029,42549,5876
8600000US61074,61074,ZCTA5 61074,41413,9229,56750,4759,63685,5074,28163,4925
8600000US61075,61075,ZCTA5 61075,53125,8902,64250,7936,66563,6420,28611,8975
8600000US61077,61077,ZCTA5 61077,-,**,-,**,-,**,-,**
8600000US61078,61078,ZCTA5 61078,41548,5319,43173,8717,55313,15360,20313,8898
8600000US61079,61079,ZCTA5 61079,43594,24221,43281,23284,44375,28295,40625,35347
8600000US61080,61080,ZCTA5 61080,62815,5617,72056,8179,82319,9283,35010,11662
8600000US61081,61081,ZCTA5 61081,47610,4716,62006,2160,72065,4383,28785,2886
8600000US61084,61084,ZCTA5 61084,68462,12609,81406,19263,103214,22713,42391,19256
8600000US61085,61085,ZCTA5 61085,44539,7639,54135,8053,66953,18714,26821,4659
8600000US61087,61087,ZCTA5 61087,52535,7116,72955,4225,76058,5596,17440,6937
8600000US61088,61088,ZCTA5 61088,82412,5030,90792,7511,94047,5521,37727,15498
8600000US61089,61089,ZCTA5 61089,58125,18843,64904,18949,71607,24791,40000,9987
8600000US61091,61091,ZCTA5 61091,67589,23796,-,**,-,**,-,**
8600000US61101,61101,ZCTA5 61101,31700,1867,36467,1655,55972,5606,19728,1984
8600000US61102,61102,ZCTA5 61102,35610,2646,40420,3979,52424,6823,23147,2403
8600000US61103,61103,ZCTA5 61103,35690,2253,46230,4239,68176,5562,24921,2427
8600000US61104,61104,ZCTA5 61104,28559,3372,36369,1754,46123,3921,17730,2124
8600000US61107,61107,ZCTA5 61107,56962,3503,71078,2102,82577,6730,37872,2797
8600000US61108,61108,ZCTA5 61108,50712,3614,59222,4200,69880,5666,28091,4308
8600000US61109,61109,ZCTA5 61109,43790,2590,52267,4050,62849,4145,29285,2174
8600000US61111,61111,ZCTA5 61111,50063,3299,61976,4335,71368,5413,35332,2540
8600000US61112,61112,ZCTA5 61112,-,**,-,**,-,**,-,**
8600000US61114,61114,ZCTA5 61114,68830,5950,88849,6349,94472,9544,32301,3600
8600000US61115,61115,ZCTA5 61115,56600,4902,62456,2761,74350,4949,35258,6395
8600000US61201,61201,ZCTA5 61201,43042,2203,56063,4042,72356,6303,29911,1918
8600000US61230,61230,ZCTA5 61230,45966,10530,56806,17164,70417,14684,30865,7355
8600000US61231,61231,ZCTA5 61231,49449,3286,71536,8961,82422,6733,30585,8999
8600000US61232,61232,ZCTA5 61232,64688,14740,83472,26415,89844,15892,27361,8521
8600000US61234,61234,ZCTA5 61234,58750,15979,73068,10201,80682,6379,39519,16257
8600000US61235,61235,ZCTA5 61235,49722,8360,66417,8354,73672,10411,26500,5986
8600000US61236,61236,ZCTA5 61236,46944,17096,46944,10444,45833,9316,-,**
8600000US61238,61238,ZCTA5 61238,60339,4157,70859,5662,73676,8851,30563,8459
8600000US61239,61239,ZCTA5 61239,29750,3994,30043,5514,36667,28214,27000,3138
8600000US61240,61240,ZCTA5 61240,71528,7664,81884,6862,89911,12904,37813,6985
8600000US61241,61241,ZCTA5 61241,64137,3718,73147,10756,81917,7167,36122,8682
8600000US61242,61242,ZCTA5 61242,69464,11957,80238,15212,80149,21054,50313,21463
8600000US61243,61243,ZCTA5 61243,55750,38709,-,**,-,**,-,**
8600000US61244,61244,ZCTA5 61244,43078,4225,54529,4296,69446,7833,24942,2012
8600000US61250,61250,ZCTA5 61250,61154,7045,73088,9693,79355,4312,44167,15588
8600000US61251,61251,ZCTA5 61251,70000,15935,69875,14130,68750,17784,-,**
8600000US61252,61252,ZCTA5 61252,54476,7527,71197,5112,76055,8036,33594,10608
8600000US61254,61254,ZCTA5 61254,64500,6559,81204,14263,90488,15322,30795,3990
8600000US61256,61256,ZCTA5 61256,74821,8073,85446,10942,94485,15613,52250,7855
8600000US61257,61257,ZCTA5 61257,55172,5277,56121,9426,65703,14698,35156,10438
8600000US61258,61258,ZCTA5 61258,36750,21433,35833,25342,37083,27078,50156,34461
8600000US61259,61259,ZCTA5 61259,63036,18406,68309,16027,78438,23453,37132,5353
8600000US61260,61260,ZCTA5 61260,45888,7129,46821,20157,67870,8317,40500,13142
8600000US61261,61261,ZCTA5 61261,51111,16700,59076,3730,59837,2292,31283,1144
8600000US61262,61262,ZCTA5 61262,67857,6536,71818,5134,75000,7531,29000,27316
8600000US61263,61263,ZCTA5 61263,54038,6786,60000,25509,76094,28377,36500,15578
8600000US61264,61264,ZCTA5 61264,53491,3829,71021,5285,78977,6101,25194,3167
8600000US61265,61265,ZCTA5 61265,51305,2106,61459,3215,73478,2915,34214,2515
8600000US61270,61270,ZCTA5 61270,52391,5640,62138,6345,67132,5322,33409,6585
8600000US61272,61272,ZCTA5 61272,52692,9781,62721,8005,63217,3892,31481,2861
8600000US61273,61273,ZCTA5 61273,65670,6548,80089,10355,87574,9858,41477,10961
8600000US61274,61274,ZCTA5 61274,63750,25842,63750,30507,63750,30507,-,**
8600000US61275,61275,ZCTA5 61275,66827,9556,79142,5187,83669,5840,50991,8590
8600000US61276,61276,ZCTA5 61276,56184,17359,-,**,-,**,-,**
8600000US61277,61277,ZCTA5 61277,51087,10039,64091,5973,73468,6140,29750,9181
8600000US61278,61278,ZCTA5 61278,72813,14922,77292,21201,83333,15665,36250,7267
8600000US61279,61279,ZCTA5 61279,62391,22481,85375,12634,87375,13509,31875,11712
8600000US61281,61281,ZCTA5 61281,71563,11530,77625,9156,79813,7498,42308,14569
8600000US61282,61282,ZCTA5 61282,46373,4184,57300,11516,73859,17372,26453,5393
8600000US61283,61283,ZCTA5 61283,53676,3309,61111,12953,67917,4327,30811,1392
8600000US61284,61284,ZCTA5 61284,75074,17630,83594,16977,90990,15660,38750,34424
8600000US61285,61285,ZCTA5 61285,60926,7316,71711,9658,77885,7325,24464,12983
8600000US61301,61301,ZCTA5 61301,42832,3918,51791,5981,64018,5249,25788,6352
8600000US61310,61310,ZCTA5 61310,50679,3249,65375,4600,75833,9338,23894,7147
8600000US61311,61311,ZCTA5 61311,51071,23287,53750,41180,-,**,41250,33481
8600000US61312,61312,ZCTA5 61312,61875,16421,73625,7335,77188,8046,24375,12372
8600000US61313,61313,ZCTA5 61313,-,**,98750,72357,105074,59808,28438,8504
8600000US61314,61314,ZCTA5 61314,41765,8216,41719,17650,52708,16273,40972,5646
8600000US61315,61315,ZCTA5 61315,46607,8621,47917,12796,53750,17149,41250,23378
8600000US61316,61316,ZCTA5 61316,63125,12448,66250,16612,82500,22703,46042,28486
8600000US61317,61317,ZCTA5 61317,58750,25162,70833,23177,74464,8246,50577,15377
8600000US61318,61318,ZCTA5 61318,65114,15293,67321,14093,68015,10456,40000,37564
8600000US61319,61319,ZCTA5 61319,63000,9403,77000,16220,86295,10585,47500,16817
8600000US61320,61320,ZCTA5 61320,55313,7733,68750,9612,74688,9129,33750,5558
8600000US61321,61321,ZCTA5 61321,-,**,92661,60052,93024,37825,26786,5256
8600000US61322,61322,ZCTA5 61322,38750,8016,52639,6794,58824,10328,19583,8708
8600000US61323,61323,ZCTA5 61323,-,**,-,**,76250,51539,22500,11322
8600000US61324,61324,ZCTA5 61324,57159,50502,-,**,-,**,-,**
8600000US61325,61325,ZCTA5 61325,69625,14398,79615,11639,81667,11175,31250,9899
8600000US61326,61326,ZCTA5 61326,59500,14414,80179,10029,85000,7586,29583,10015
8600000US61327,61327,ZCTA5 61327,73017,12237,81652,4323,83523,6518,36902,3996
8600000US61328,61328,ZCTA5 61328,-,**,-,**,-,**,-,**
8600000US61329,61329,ZCTA5 61329,62115,3513,73068,16394,92031,11692,31477,6303
8600000US61330,61330,ZCTA5 61330,69625,9371,79107,11290,87917,11544,41691,5269
8600000US61331,61331,ZCTA5 61331,-,**,-,**,-,**,-,**
8600000US61332,61332,ZCTA5 61332,52500,10706,85000,48403,88750,36570,46000,15748
